Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1290791038978674688	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@RupaliChadhaMD @IngrahamAngle @bigleaguepol And because Fauci owns half the patent for a vaccine. Follow the money.  #FauciTheFraud
1251300332652695554	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1261113255323488256	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286732814625509383	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1286722680071233536	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1257690647013834753	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289885329231511553	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282083943345541131	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@TrumpGirlStrong @drdavidsamadi Fauci has lost all credibility. After months of bullsh_t he can no longer be trusted. He responds like a schill. #FireFauci
1286434065852203008	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@ladydshops @LizRich41497573 @jimmylemons @HorseShort @RicciGeri @cactusflower81 @pjpaton @ObozoLies @Jahbalon @jackassdad2 @unEZ_p3ac3 @ari_russian @KimEwing @cyberfly8 @klonokid @JEM_Books @HugaWendy @LibStinky @ConservVoice @Faydren_77 I want to watch #DrFauci take the first #Vaccine #shot for #COVID19! #VaccineTrials #Fauci #FauciLied #FauciFraud #FauciIsAHero
1284649038927855619	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1247225707849224193	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	About the #WhiteHouseBriefing. #trump uses #DrBirx & #DrFauci as cover & I dont truly trust them either.  These are Nothing More then Free Air time Political Ads. Period.  Everyone knows it including the Networks.  #COVID19  @sarahaines @sunny @MeghanMcCain @WhoopiGoldberg  ✌🏻🖖🏻
1278517380474302465	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289776445569372160	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@KurtSchlichter Fauci: “I don’t see how this is relevant [to the spread of Covid]. I’m not gonna comment on this!” When the head of the Covid task force’s playing political games like a partisan Democrat, you know the country’s in trouble. President Trump thankfully knows he’s a hack. #firefauci
1260840316027822082	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289474444805562369	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283732309246697472	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@DeAnna4Congress This is disgusting. This guy has been working in the government for more then 40 years. He has been wrong on everything he has told @realDonaldTrump and the American people. #FireFauci
1286830467287666689	fauci	AGAINST	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1258020920402358272	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282756853588545541	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@mmpadellan I The Devil, stand with Fauci, only a lunatic and a pack of thieving liars wouldn’t! We had a small pox outbreak in Hell about 10 years ago, worst in a century. A little mask wearing and social distancing cleared it right up. #IStandWithFauci
1290828619472871424	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@IngrahamAngle @KathyMillerDC @bigleaguepol This is because he positioned to profit immensely from a vaccine. When was the last time #Fauci treated a patient? Answer... decades! He needs to be prosecuted for causing the deaths of thousands of Americans? #FireFauci
1290006281235730432	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	"@MauriceMichael BS! Check Fauci, he said the virus would be ""no problem,"" we could trust China, go on a cruise, trust the WHO, etc...are you kidding me? #FireFauci"
1289696858172878848	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289563605797498883	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1281341543731716096	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283400264553082882	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283400295985422340	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@KakosLeonidas @Yamiche He is a businessman and a bureaucrat, not a scientist. He hasn't practiced medicine in 40 years. He has a $ vested interest in finding a vaccine and will keep this going as long as he can. He has NO accountability.Look up his history with AIDS,he killed millions. #FauciTheFraud
1282669057184010245	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282048599480770561	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1248444170915713024	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	Wasn't #DrFauci in charge of developing the test?  The one that took forever, and then failed?  Are we super sure he's as smart as we think he is?  #COVIDー19 #coronavirus #
1283132096974921728	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287181664645517313	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@allaboutYah Followed 👍  Too many Democrats want him to keep lying to everybody on their networks. I’m sorry but I’ve been against Trump keeping him on board and continually peddling him to the press spewing his lies. He hurts Trump, yet Trump won’t pull the trigger.#FireFauci
1249820573531697152	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@realDonaldTrump Here we go, another crazy clown 🤡 shit show ! #DrFauci #COVID19
1260925604993437698	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282065338818080768	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@drdavidsamadi And because fauci is a fraud. If he was in the real world, he would have been fired a long time ago. #FireFauci
1290295724979060737	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1261143167635619841	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@ShannonBream @FoxNews @foxnewsnight Shannon, why do you and others in the media sound so excited about a vaccine for covid-19 coming soon. Don’t you know that there are many people that do not want it? #BillGates #FireFauci
1255636671477026816	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1280770783221108736	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1260784813046263809	fauci	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278401782209753096	fauci	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1253792982513463296	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1260257910111813632	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289736429652701184	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CityOfDubuque U must b joking?! It is NOT safe!!! Just plain STUPID! The only positive test results I know r people who did NOT show up, yet received a letter w/positive! @CityOfDubuque @dbqschools @KCR #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud
1285691175605805057	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Who is not watching Trump's Coronavirus Briefing/Rally? ✋#IStandWithFauci
1282478409634009089	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287252533937930240	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1249779258429407233	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	“Americans we must unite to defend our Constitution. It is being destroyed. We are losing rights every day” - Freedom fighter in #Ohio #OpenAMERICANOW #BreakTheSilence #COVID19 #FireFauci
1284207763397189635	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@cboysfan09 @realDonaldTrump Good one. Supposed to be “only high 90s” today, tho. Too cold to kill #COVID19 . Every damn summer I swear I’m moving north.  #FauciIsAHero
1278377014752432133	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Can someone famous ask Dr. Fauci if the Beeer Virus can spread on the dollars? 🤯😳🤭🤫 #coronavirus #DrFauci #money #fiat #sickness #retweet
1289837462097768449	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1281113675269656576	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@reaIDonalTrump_ This so needs to go viral.. #FireFauci
1287776948500996098	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1290274656474169346	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285308096659636224	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283413521997410304	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Why do we need vaccines when we have bleach? #StandWithFauci
1283911608691879938	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@SethMacFarlane Makes me sad and angry. Yes it’s their right to be kind to their fellow man, it’s their right to do the correct thing and stop the spread of Covid 19 #WearAMask #IStandWithScience #IStandWithFauci
1245369572846235653	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	Potential #coronavirus comeback this fall changes everything #CDC #DrFauci
1287029780873912326	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1280566620683935745	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@realDonaldTrump @WashTimes 2,961,232 COVID-19 Cases 130,751 Deaths in 4 months 24 states rolled back reopening  #COVID19  #ScienceMatters  #WearAMask 😷 #SocialDistancing  #DrFauci  #DrBirx
1277067304996679680	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1288320329518022659	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290062357272510464	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@Cernovich Easter? #FireFauci
1251954060409876482	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1253693853900713986	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286717447245111299	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1285360740216573952	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@SenSchumer And he /the president wants to stop money for #COVIDー19 testing can he do that ?! #IStandWithFauci
1290379669624074240	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1288090929375698944	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@WarRoomPandemic @realDonaldTrump The FDA has found hydroxychloroquine to be ineffective for COVID-19. Facts matter @realDonaldTrump  #FauciIsAHero
1284168747281010689	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@KGETnews @GOPLeader You're more worried about statues of Confederate traitors than the 3.5 million Americans who are now COVID+ or the 141,000 who have died of the coronavirus. #TRE45ON  #TrumpFailedAmerica  #GOPCorruptionOverCountry  #DumpTrump  #Biden2020  #IStandWithFauci
1283177252327313409	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1261235633403637760	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Thomas1774Paine Senate hearing resembled a Trump-hating “vaccine pep rally” rather than an impartial hearing on coronavirus. #SenateCoronavirusHearing #FauciFraud
1282832522187923457	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	Science should guide our COVID-19 policy.  #IStandWithFauci
1282527856229261312	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1249734028128915458	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	President Trump ignored all early warnings about the coronavirus threat.   Trump is responsible for every corona death in the US.  #maga #Resist #tcot #qanon #wwg1wga #potus #usa #Trump2020 #Covid_19 #coronavirus #TrumpPandemic #trump #TrumpIsALoser #FireTrump #FireTrumpNotFauci
1281431403159322625	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@DianeLong22 @alpipkin @gatewaypundit Lock this criminal up! #FireFauci
1281028699547148289	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1260714335266959360	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@JulieCllloyd Nope, I will not be going to Vegas when it opens up. That's a long way to go to contract #COVID19 and hand over my cash to a slot machine. #StayAtHomeAndStaySafe #FlattenTheCurve #DrFauciIsANationalHero
1249868308414967809	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Two words to Forest Trump.....Jill Karofsky! Now matter WHAT hardships the Trumpstate throws at us in these horrid times. WE WILL VOTE HIS @SS OUT THIS YEAR! #COVID19  #FireTrumpNotFauci
1280463499655655424	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1270845174323859457	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@realDonaldTrump 1,996,960 COVID-19 Cases 112,726 Deaths in 4 months  Children developing Multi-System Inflammatory Syndrome  #COVIDー19  #ScienceMatters  #DrFauci  #DrBirx
1277337645862002688	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289727003466194944	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@realDonaldTrump Fauci is openly contradicting you. #FireFauci
1282832023305035778	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1248369323753836544	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	Why is @CNN promoting #DrFauci appearing live on @NewDay tomorrow? Have they agreed to take the #TrumpPressBriefing on #COVID19 live? Sure hope they do.
1289646329673768960	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260550294271922180	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	You really need to stop spreading misinformation about #COVID19 and stop suggesting that we need to start reopening sooner rather than later. There is in fact a way to contain this but only if we do not reopen too fast. #TrustFauci
1286490691774722049	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@chrislhayes @DanCrenshawTX 144,242 deaths. 4,034,831  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero
1282901188074180608	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@PleadTheFitz @franmascookies @CNN Sign me up for the first vaccine @realDonaldTrump hates. #IStandWithFauci
1280981514227003399	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289786814492848128	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1249729560540823552	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290783208242655232	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1283552950577553409	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@duty2warn But it’s a hoax, with #’s made up by Dems   #Karma   #FauciIsAHero
1261030614322622465	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	I know I’ll start loosing followers but I don’t care, everybody should be thinking the same and worrying about their safety and others, not worrying about an economy that could be rebuilt, deaths and life’s lost can’t be replaced. #COVID19 #FactsMatter 💯#TrustFauci
1282528125386186755	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@clairecmc @CSandbox Could it be because he flip flops on the #ChinaVirus more than his voice flip flops? #FauciTheFraud
1261367429537525760	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290871049282891782	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1241877962129096706	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290714618680221698	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@JoeBiden I forgot to add that science says that #Hydroxychloroquine is already viable as a treatment and the scientific process, if everyone is being honest, requires that you test as many variables as you can instead of focusing on one “vaccine” #BillGatesIsNotOurFriend #FireFauci
1282770454974013441	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@chuckwoolery @realDonaldTrump Other countries get to reopen schools and more for one reason - they didn't have a loser of a leader that ignored the science and allowed the pandemic to get out of control in the US. #IStandWithFauci
1282831951745953792	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Why is the U. S. President allowed to intentionally mislead the public about COVID-19 and cause harm and death to U.S. citizens? Of all the injurious things he’s done, harming your entire country as its leader should put him behind bars. #covid #covid19 #ListenToFauci
1289737986087755781	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@CityOfDubuque Why is it the only people I know with positive test results were those who did not even take the test?! Same story, they had an appointment, did not show yet received a letter w/positive #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud
1283758066505318401	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@IngrahamAngle Bc that's what is required because #IMPOTUS failed to protect the people from #COVID19 in the first place and allowed the Country to burn. Remember, if you vote for TrumpPutin, you are voting against #AmericaOrTrump  and for #lockingaway of these criminals. #ThankYouDrFauci
1282974516914917376	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287036457455177728	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@EightDotters Seems like all the Trump supporters don't even have the common sense of a clam.  Their furious I mean fearless leader has conditioned them by refusing to wear a mask for so long and just started wearing one.  Monkey see, monkey do. #IStandWithFauci
1290446586653351938	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@fiacrackah85 @llojak @DrMannySenate @realDonaldTrump @Jim_Jordan I'm with him! #FireFauci
1286843599896760321	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@davidhogg111 @realDonaldTrump 145,333 deaths. 4,106,346  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero
1276630452527419397	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282396745964683265	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1247857958295425030	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@davidicke And also in the news “the world will never be the same after coronavirus” #FauciFraud
1282548577164828672	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1281027340387090433	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Agenda= back to coronavirus, here we go again   #RadicalLeft  #FauciTheFraud
1278526368423260163	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284279796453855233	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@paulsperry_ That's not all they spiked. #FireFauci
1260251360030715905	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1271128172944334848	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1247396864535781376	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1282511599614468097	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	Dr. Fauci said malls, movies and gyms were OK on February 29th  #FireFauci
1290441682656399360	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	I WILL NOT TAKE A VACCINE. #BillGatesBioTerrorist #BillGatesIsNotADoctor #FauciTheFraud
1282634647160139776	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	pos	TODAY IS THE PERFECT DAY TO #FireFauci
1260881505288675329	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@FoxNews @ainsleyearhardt #COVID19  & school.  More kids die from the flu each year.  More kids die at hands of abuse as at home not school.  #OPENAMERICANOW  use context!!!!  #FauciTheFraud
1283929978179145734	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1285040404727869441	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@WSJ CA has had a state-wide mask requirement for months now. Cases have still been rising. #FireFauci
1282829116119478272	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	"More lies. Neither Obama nor Biden have any ability to stop testing. The % of positives is rising.  The US ranks 9th highest in deaths per capita.The country with ""the best health care"" in the world has a death rate in the top 10! @realDonaldTrump #LyingTrump #IStandWithFauci"
1286774695233282048	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@SenTinaSmith Unfortunately, this is common. Polarizing epidemic responses increase risk that healthcare workers become political targets! #AIDS and #Ebola provide lessons the U.S. ignores with #COVID19. Politicization, stigma, and racism are hazardous to our health!  #IStandWithFauci
1284835377220595713	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Thomas1774Paine I wouldn’t trust him to mow my lawn.  #FireFauci
1286715651655163904	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1281038299247906825	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@reaIDonalTrump_ The sooner, the better! Why was he ever hired to begin with?! #firefauci
1289761306841513984	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@kal_bigsky97 @talius @Colin_H_Turner @cees888 They can use #NYC where the #Hydroxychloroquine cocktail was administered to thousands! #Covid_19 #coronavirus #FauciTheFraud
1290098503599788032	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1260221973596188672	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1278222858666172416	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@dubephnx Gyms & bars are murdering their customers and families??! 🤪You poor frightened sheep, you need to turn off the news.  Wake up and get yourself some damn common sense! #FakePandemic #CovidHoax #FraudFauci
1286876219187707905	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@GayConservativ3 I don't. #firefauci
1283206272179994633	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump #ChildrenInCages 135,425 deaths. 3,341,838 cases. Covid growing exponentially. Only 11.3% tested. STILL NO PLAN. 42 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #FauciIsAHero
1287968112441208833	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@kevinroose I'm sorry that is just Public Health malpractice. #COVID19 #FauciIsAHero
1283767273354862595	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1268619008732872705	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Deaths of despair are greater than any Covid-19 deaths. #FireFauci
1282896862576431105	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@realDonaldTrump Wearing a mask is what will save the economy. Had more people not demonized wearing a mask in March things might actually be different today. #ImWithFauci
1290643150537658375	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@TomFitton I took it. I know it works. I am alive to tell my story, why isn’t there a push to donate recovered patients plasma ? Media should be asking for donations and telling where we go @realDonaldTrump @CDC #FireFauci
1252020560458104835	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1283192128630394880	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283555082928181248	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Mike_Pence @WhiteHouse Step up Mike, before your fuhrer kills all of us. Surely your god tells you to do the right thing. Don't be a lemming. Allegiance to a delusional dictator is not admirable.  #GOP #COVID19 #coronavirus #REALITY #trump #Pence #DrFauci
1282646609298325504	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	neg	
1278202474168324096	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@KMPHFOX26 Who VOTED for that FRAUD? Why is he n CONTROL of the USA? #FireFauci
